,0
22432,out
22433,for
22434,elfland
22435,then
22436,the
22437,second
22438,brother
22439,got
22440,tired
22441,and
22442,sick
22443,waiting
22444,and
22445,went
22446,the
22447,warlock
22448,merlin
22449,and
22450,asked
22451,him
22452,the
22453,same
22454,his
22455,brother
22456,set
22457,out
22458,find
22459,burd
22460,ellen
22461,and
22462,when
22463,they
22464,had
22465,waited
22466,and
22467,waited
22468,good
22469,long
22470,time
22471,childe
22472,rowland
22473,the
22474,youngest
22475,burd
22476,ellens
22477,brothers
22478,wished
22479,and
22480,went
22481,his
22482,mother
22483,the
22484,good
22485,queen
22486,ask
22487,her
22488,let
22489,him
22490,but
22491,she
22492,would
22493,not
22494,first
22495,for
22496,was
22497,the
22498,last
22499,her
22500,children
22501,she
22502,now
22503,had
22504,and
22505,was
22506,lost
22507,all
22508,would
22509,lost
22510,but
22511,begged
22512,and
22513,begged
22514,till
22515,last
22516,the
22517,good
22518,queen
22519,let
22520,him
22521,and
22522,gave
22523,him
22524,his
22525,fathers
22526,good
22527,brand
22528,that
22529,never
22530,struck
22531,vain
22532,and
22533,she
22534,girt
22535,round
22536,his
22537,waist
22538,she
22539,said
22540,the
22541,spell
22542,that
22543,would
22544,give
22545,victory
22546,childe
22547,rowland
22548,said
22549,goodbye
22550,the
22551,good
22552,queen
22553,his
22554,mother
22555,and
22556,went
22557,the
22558,cave
22559,the
22560,warlock
22561,merlin
22562,once
22563,more
22564,and
22565,but
22566,once
22567,more
22568,said
22569,the
22570,warlock
22571,tell
22572,how
22573,man
22574,mothers
22575,son
22576,may
22577,rescue
22578,burd
22579,ellen
22580,and
22581,her
22582,brothers
22583,twain
22584,well
22585,son
22586,said
22587,the
22588,warlock
22589,merlin
22590,there
22591,are
22592,but
22593,two
22594,things
22595,simple
22596,they
22597,may
22598,seem
22599,but
22600,hard
22601,they
22602,are
22603,one
22604,thing
22605,and
22606,one
22607,thing
22608,not
22609,and
22610,the
22611,thing
22612,this
22613,after
22614,you
22615,have
22616,entered
22617,the
22618,land
22619,fairy
22620,whoever
22621,speaks
22622,you
22623,till
22624,you
22625,meet
22626,the
22627,burd
22628,ellen
22629,you
22630,must
22631,out
22632,with
22633,your
22634,fathers
22635,brand
22636,and
22637,off
22638,with
22639,their
22640,head
22641,and
22642,what
22643,youve
22644,not
22645,this
22646,bite
22647,bit
22648,and
22649,drink
22650,drop
22651,however
22652,hungry
22653,thirsty
22654,you
22655,drink
22656,drop
22657,bite
22658,bit
22659,while
22660,elfland
22661,you
22662,and
22663,never
22664,will
22665,you
22666,see
22667,middle
22668,earth
22669,again
22670,childe
22671,rowland
22672,said
22673,the
22674,two
22675,things
22676,over
22677,and
22678,over
22679,again
22680,till
22681,knew
22682,them
22683,heart
22684,and
22685,thanked
22686,the
22687,warlock
22688,merlin
22689,and
22690,went
22691,his
22692,way
22693,and
22694,went
22695,along
22696,and
22697,along
22698,and
22699,along
22700,and
22701,still
22702,further
22703,along
22704,till
22705,came
22706,the
22707,horseherd
22708,the
22709,king
22710,elfland
22711,feeding
22712,his
22713,horses
22714,these
22715,knew
22716,their
22717,fiery
22718,eyes
22719,and
22720,knew
22721,that
22722,was
22723,last
22724,the
22725,land
22726,fairy
22727,canst
22728,thou
22729,tell
22730,said
22731,childe
22732,rowland
22733,the
22734,horseherd
22735,where
22736,the
22737,king
22738,elflands
22739,dark
22740,tower
22741,cannot
22742,tell
22743,thee
22744,said
22745,the
22746,horseherd
22747,but
22748,little
22749,further
22750,and
22751,thou
22752,wilt
22753,come
22754,the
22755,cowherd
22756,and
22757,maybe
22758,can
22759,tell
22760,thee
22761,then
22762,without
22763,word
22764,more
22765,childe
22766,rowland
22767,drew
22768,the
22769,good
22770,brand
22771,that
22772,never
22773,struck
22774,vain
22775,and
22776,off
22777,went
22778,the
22779,horseherds
22780,head
22781,and
22782,childe
22783,rowland
22784,went
22785,further
22786,till
22787,came
22788,the
22789,cowherd
22790,and
22791,asked
22792,him
22793,the
22794,same
22795,question
22796,cant
22797,tell
22798,thee
22799,said
22800,but
22801,little
22802,farther
22803,and
22804,thou
22805,wilt
22806,come
22807,the
22808,henwife
22809,and
22810,she
22811,sure
22812,know
22813,then
22814,childe
22815,rowland
22816,out
22817,with
22818,his
22819,good
22820,brand
22821,that
22822,never
22823,struck
22824,vain
22825,and
22826,off
22827,went
22828,the
22829,cowherds
22830,head
22831,and
22832,went
22833,little
22834,further
22835,till
22836,came
22837,old
22838,woman
22839,grey
22840,cloak
22841,and
22842,asked
22843,her
22844,she
22845,knew
22846,where
22847,the
22848,dark
22849,tower
22850,the
22851,king
22852,elfland
22853,was
22854,little
22855,further
22856,said
22857,the
22858,henwife
22859,till
22860,you
22861,come
22862,round
22863,green
22864,hill
22865,surrounded
22866,with
22867,terracerings
22868,from
22869,the
22870,bottom
22871,the
22872,top
22873,round
22874,three
22875,times
22876,widershins
22877,and
22878,each
22879,time
22880,say
22881,and
22882,the
22883,third
22884,time
22885,the
22886,door
22887,will
22888,open
22889,and
22890,you
22891,may
22892,and
22893,childe
22894,rowland
22895,was
22896,just
22897,going
22898,when
22899,remembered
22900,what
22901,had
22902,out
22903,with
22904,the
22905,good
22906,brand
22907,that
22908,never
22909,struck
22910,vain
22911,and
22912,off
22913,went
22914,the
22915,henwifes
22916,head
22917,then
22918,went
22919,and
22920,and
22921,till
22922,came
22923,the
22924,round
22925,green
22926,hill
22927,with
22928,the
22929,terracerings
22930,from
22931,top
22932,bottom
22933,and
22934,went
22935,round
22936,three
22937,times
22938,widershins
22939,saying
22940,each
22941,time
22942,and
22943,the
22944,third
22945,time
22946,the
22947,door
22948,did
22949,open
22950,and
22951,went
22952,and
22953,closed
22954,with
22955,click
22956,and
22957,childe
22958,rowland
22959,was
22960,left
22961,the
22962,dark
22963,was
22964,not
22965,exactly
22966,dark
22967,but
22968,kind
22969,twilight
22970,gloaming
22971,there
22972,were
22973,neither
22974,windows
22975,nor
22976,candles
22977,and
22978,could
22979,not
22980,make
22981,out
22982,where
22983,the
22984,twilight
22985,came
22986,from
22987,not
22988,through
22989,the
22990,walls
22991,and
22992,roof
22993,these
22994,were
22995,rough
22996,arches
22997,made
22998,transparent
22999,rock
23000,incrusted
23001,with
23002,sheepsilver
23003,and
23004,rock
23005,spar
23006,and
23007,other
23008,bright
23009,stones
23010,but
23011,though
23012,was
23013,rock
23014,the
23015,air
23016,was
23017,quite
23018,warm
23019,always
23020,elfland
23021,went
23022,through
23023,this
23024,passage
23025,till
23026,last
23027,came
23028,two
23029,wide
23030,and
23031,high
23032,foldingdoors
23033,which
23034,stood
23035,ajar
23036,and
23037,when
23038,opened
23039,them
23040,there
23041,saw
23042,most
23043,wonderful
23044,and
23045,glorious
23046,sight
23047,large
23048,and
23049,spacious
23050,hall
23051,large
23052,that
23053,seemed
23054,long
23055,and
23056,broad
23057,the
23058,green
23059,hill
23060,itself
23061,the
23062,roof
23063,was
23064,supported
23065,fine
23066,pillars
23067,large
23068,and
23069,lofty
23070,that
23071,the
23072,pillars
23073,cathedral
23074,were
23075,nothing
23076,them
23077,they
23078,were
23079,all
23080,gold
23081,and
23082,silver
23083,with
23084,fretted
23085,work
23086,and
23087,between
23088,them
23089,and
23090,around
23091,them
23092,wreaths
23093,flowers
23094,composed
23095,what
23096,you
23097,think
23098,why
23099,diamonds
23100,and
23101,emeralds
23102,and
23103,all
23104,manner
23105,precious
23106,stones
23107,and
23108,the
23109,very
23110,keystones
23111,the
23112,arches
23113,had
23114,for
23115,ornaments
23116,clusters
23117,diamonds
23118,and
23119,rubies
23120,and
23121,pearls
23122,and
23123,other
23124,precious
23125,stones
23126,and
23127,all
23128,these
23129,arches
23130,met
23131,the
23132,middle
23133,the
23134,roof
23135,and
23136,just
23137,there
23138,hung
23139,gold
23140,chain
23141,immense
23142,lamp
23143,made
23144,out
23145,one
23146,big
23147,pearl
23148,hollowed
23149,out
23150,and
23151,quite
23152,transparent
23153,and
23154,the
23155,middle
23156,this
23157,was
23158,big
23159,huge
23160,carbuncle
23161,which
23162,kept
23163,spinning
23164,round
23165,and
23166,round
23167,and
23168,this
23169,was
23170,what
23171,gave
23172,light
23173,its
23174,rays
23175,the
23176,whole
23177,hall
23178,which
23179,seemed
23180,the
23181,setting
23182,sun
23183,was
23184,shining
23185,the
23186,hall
23187,was
23188,furnished
23189,manner
23190,equally
23191,grand
23192,and
23193,one
23194,end
23195,was
23196,glorious
23197,couch
23198,velvet
23199,silk
23200,and
23201,gold
23202,and
23203,there
23204,sate
23205,burd
23206,ellen
23207,combing
23208,her
23209,golden
23210,hair
23211,with
23212,silver
23213,comb
23214,and
23215,when
23216,she
23217,saw
23218,childe
23219,rowland
23220,she
23221,stood
23222,and
23223,said
23224,then
23225,they
23226,sate
23227,down
23228,together
23229,and
23230,childe
23231,rowland
23232,told
23233,her
23234,all
23235,that
23236,had
23237,done
23238,and
23239,she
23240,told
23241,him
23242,how
23243,their
23244,two
23245,brothers
23246,had
23247,reached
23248,the
23249,dark
23250,tower
23251,but
23252,had
23253,been
23254,enchanted
23255,the
23256,king
23257,elfland
23258,and
23259,lay
23260,there
23261,entombed
23262,dead
23263,and
23264,then
23265,after
23266,they
23267,had
23268,talked
23269,little
23270,longer
23271,childe
23272,rowland
23273,began
23274,feel
23275,hungry
23276,from
23277,his
23278,long
23279,travels
23280,and
23281,told
23282,his
23283,sister
23284,burd
23285,ellen
23286,how
23287,hungry
23288,was
23289,and
23290,asked
23291,for
23292,some
23293,food
23294,forgetting
23295,all
23296,about
23297,the
23298,warlock
23299,merlins
23300,warning
23301,burd
23302,ellen
23303,looked
23304,childe
23305,rowland
23306,sadly
23307,and
23308,shook
23309,her
23310,head
23311,but
23312,she
23313,was
23314,under
23315,spell
23316,and
23317,could
23318,not
23319,warn
23320,him
23321,she
23322,rose
23323,and
23324,went
23325,out
23326,and
23327,soon
23328,brought
23329,back
23330,golden
23331,basin
23332,full
23333,bread
23334,and
23335,milk
23336,childe
23337,rowland
23338,was
23339,just
23340,going
23341,raise
23342,his
23343,lips
23344,when
23345,looked
23346,his
23347,sister
23348,and
23349,remembered
23350,why
23351,had
23352,come
23353,all
23354,that
23355,way
23356,dashed
23357,the
23358,bowl
23359,the
23360,ground
23361,and
23362,said
23363,not
23364,sup
23365,will
23366,swallow
23367,nor
23368,bit
23369,will
23370,bite
23371,till
23372,burd
23373,ellen
23374,set
23375,free
23376,just
23377,that
23378,moment
23379,they
23380,heard
23381,the
23382,noise
23383,some
23384,one
23385,approaching
23386,and
23387,loud
23388,voice
23389,was
23390,heard
23391,saying
23392,and
23393,then
23394,the
23395,foldingdoors
23396,the
23397,hall
23398,were
23399,burst
23400,open
23401,and
23402,the
23403,king
23404,elfland
23405,rushed
23406,strike
23407,then
23408,bogle
23409,thou
23410,darest
23411,shouted
23412,out
23413,childe
23414,rowland
23415,and
23416,rushed
23417,meet
23418,him
23419,with
23420,his
23421,good
23422,brand
23423,that
23424,never
23425,yet
23426,did
23427,fail
23428,they
23429,fought
23430,and
23431,they
23432,fought
23433,and
23434,they
23435,fought
23436,till
23437,childe
23438,rowland
23439,beat
23440,the
23441,king
23442,elfland
23443,down
23444,his
23445,knees
23446,and
23447,caused
23448,him
23449,yield
23450,and
23451,beg
23452,for
23453,mercy
23454,grant
23455,thee
23456,mercy
23457,said
23458,childe
23459,rowland
23460,release
23461,sister
23462,from
23463,thy
23464,spells
23465,and
23466,raise
23467,brothers
23468,life
23469,and
23470,let
23471,all
23472,free
23473,and
23474,thou
23475,shalt
23476,spared
23477,agree
23478,said
23479,the
23480,elfin
23481,king
23482,and
23483,rising
23484,went
23485,chest
23486,from
23487,which
23488,took
23489,phial
23490,filled
23491,with
23492,bloodred
23493,liquor
23494,with
23495,this
23496,anointed
23497,the
23498,ears
23499,eyelids
23500,nostrils
23501,lips
23502,and
23503,fingertips
23504,the
23505,two
23506,brothers
23507,and
23508,they
23509,sprang
23510,once
23511,into
23512,life
23513,and
23514,declared
23515,that
23516,their
23517,souls
23518,had
23519,been
23520,away
23521,but
23522,had
23523,now
23524,returned
23525,the
23526,elfin
23527,king
23528,then
23529,said
23530,some
23531,words
23532,burd
23533,ellen
23534,and
23535,she
23536,was
23537,disenchanted
23538,and
23539,they
23540,all
23541,four
23542,passed
23543,out
23544,the
23545,hall
23546,through
23547,the
23548,long
23549,passage
23550,and
23551,turned
23552,their
23553,back
23554,the
23555,dark
23556,tower
23557,never
23558,return
23559,again
23560,and
23561,they
23562,reached
23563,home
23564,and
23565,the
23566,good
23567,queen
23568,their
23569,mother
23570,and
23571,burd
23572,ellen
23573,never
23574,went
23575,round
23576,church
23577,widershins
23578,again
23579,once
23580,upon
23581,time
23582,there
23583,was
23584,man
23585,and
23586,wife
23587,had
23588,too
23589,many
23590,children
23591,and
23592,they
23593,could
23594,not
23595,get
23596,meat
23597,for
23598,them
23599,they
23600,took
23601,the
23602,three
23603,youngest
23604,and
23605,left
23606,them
23607,wood
23608,they
23609,travelled
23610,and
23611,travelled
23612,and
23613,could
23614,see
23615,never
23616,house
23617,began
23618,dark
23619,and
23620,they
23621,were
23622,hungry
23623,last
23624,they
23625,saw
23626,light
23627,and
23628,made
23629,for
23630,turned
23631,out
23632,house
23633,they
23634,knocked
23635,the
23636,door
23637,and
23638,woman
23639,came
23640,who
23641,said
23642,what
23643,you
23644,want
23645,they
23646,said
23647,please
23648,let
23649,and
23650,give
23651,something
23652,eat
23653,the
23654,woman
23655,said
23656,cant
23657,that
23658,man
23659,giant
23660,and
23661,would
23662,kill
23663,you
23664,comes
23665,home
23666,they
23667,begged
23668,hard
23669,let
23670,stop
23671,for
23672,little
23673,while
23674,said
23675,they
23676,and
23677,will
23678,away
23679,before
23680,comes
23681,she
23682,took
23683,them
23684,and
23685,set
23686,them
23687,down
23688,before
23689,the
23690,fire
23691,and
23692,gave
23693,them
23694,milk
23695,and
23696,bread
23697,but
23698,just
23699,they
23700,had
23701,begun
23702,eat
23703,great
23704,knock
23705,came
23706,the
23707,door
23708,and
23709,dreadful
23710,voice
23711,said
23712,who
23713,have
23714,you
23715,there
23716,wife
23717,said
23718,the
23719,wife
23720,its
23721,three
23722,poor
23723,lassies
23724,cold
23725,and
23726,hungry
23727,and
23728,they
23729,will
23730,away
23731,wont
23732,touch
23733,man
23734,said
23735,nothing
23736,but
23737,ate
23738,big
23739,supper
23740,and
23741,ordered
23742,them
23743,stay
23744,all
23745,night
23746,now
23747,had
23748,three
23749,lassies
23750,his
23751,own
23752,and
23753,they
23754,were
23755,sleep
23756,the
23757,same
23758,bed
23759,with
23760,the
23761,three
23762,strangers
23763,the
23764,youngest
23765,the
23766,three
23767,strange
23768,lassies
23769,was
23770,called
23771,molly
23772,whuppie
23773,and
23774,she
23775,was
23776,very
23777,clever
23778,she
23779,noticed
23780,that
23781,before
23782,they
23783,went
23784,bed
23785,the
23786,giant
23787,put
23788,straw
23789,ropes
23790,round
23791,her
23792,neck
23793,and
23794,her
23795,sisters
23796,and
23797,round
23798,his
23799,own
23800,lassies
23801,necks
23802,put
23803,gold
23804,chains
23805,molly
23806,took
23807,care
23808,and
23809,did
23810,not
23811,fall
23812,asleep
23813,but
23814,waited
23815,till
23816,she
23817,was
23818,sure
23819,every
23820,one
23821,was
23822,sleeping
23823,sound
23824,then
23825,she
23826,slipped
23827,out
23828,the
23829,bed
23830,and
23831,took
23832,the
23833,straw
23834,ropes
23835,off
23836,her
23837,own
23838,and
23839,her
23840,sisters
23841,necks
23842,and
23843,took
23844,the
23845,gold
23846,chains
23847,off
23848,the
23849,giants
23850,lassies
23851,she
23852,then
23853,put
23854,the
23855,straw
23856,ropes
23857,the
23858,giants
23859,lassies
23860,and
23861,the
23862,gold
23863,herself
23864,and
23865,her
23866,sisters
23867,and
23868,lay
